time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource                                                                                                   
2009-03-24T13:54:02.480Z,33.3163333,-115.728,4.593,2.16,ml,31,38,0.03646,0.28,ci,ci14433704,2016-03-09T13:22:07.813Z,"4km S of Bombay Beach, CA",earthquake,0.53,0.75,0.124,8,reviewed,ci,ci                                                                      
2009-03-24T13:52:51.940Z,33.3138333,-115.7371667,4.223,3.06,ml,69,35,0.03882,0.21,ci,ci14433696,2016-03-09T01:46:25.645Z,"4km S of Bombay Beach, CA",earthquake,0.22,0.4,0.127,203,reviewed,ci,ci                                                                 
2009-03-24T13:49:27.140Z,33.3151667,-115.7253333,4.823,2.38,ml,57,36,0.03794,0.25,ci,ci14433688,2016-03-09T06:00:07.120Z,"4km S of Bombay Beach, CA",earthquake,0.29,0.48,0.162,122,reviewed,ci,ci                                                                
2009-03-24T13:46:13.040Z,33.3148333,-115.7238333,4.583,1.93,ml,37,51,0.0385,0.27,ci,ci14433680,2016-03-09T01:46:23.675Z,"4km SSE of Bombay Beach, CA",earthquake,0.4,0.67,0.155,73,reviewed,ci,ci                                                                 
2009-03-24T13:34:08.440Z,33.3068333,-115.738,4.391,1.53,ml,28,76,0.04584,0.28,ci,ci14433672,2016-03-09T15:11:43.918Z,"5km S of Bombay Beach, CA",earthquake,0.5,0.74,0.133,60,reviewed,ci,ci                                                                      
2009-03-24T13:26:04.690Z,33.3121667,-115.7326667,4.823,1.26,ml,20,96,0.04035,0.18,ci,ci14433664,2016-03-08T22:55:26.518Z,"4km S of Bombay Beach, CA",earthquake,0.42,0.44,0.1,30,reviewed,ci,ci                                                                   
2009-03-24T13:14:51.030Z,33.316,-115.7311667,4.583,2.3,ml,59,36,0.03656,0.21,ci,ci14433656,2016-03-09T04:34:44.784Z,"4km S of Bombay Beach, CA",earthquake,0.24,0.45,0.105,118,reviewed,ci,ci                                                                     
2009-03-24T13:10:27.610Z,33.3271667,-115.707,4.533,1.18,ml,19,78,0.03357,0.19,ci,ci14433648,2016-03-09T07:28:28.116Z,"4km SE of Bombay Beach, CA",earthquake,0.59,0.65,0.176,20,reviewed,ci,ci                                                                    
2009-03-24T13:03:48.070Z,33.32,-115.7081667,9.743,1.58,ml,37,55,0.03872,0.28,ci,ci14433640,2016-03-09T03:10:46.750Z,"4km SE of Bombay Beach, CA",earthquake,0.38,1.12,0.142,60,reviewed,ci,ci                                                                     
2009-03-24T13:01:57.400Z,33.325,-115.7341667,7.243,0.7,mh,5,222,0.02756,0.07,ci,ci10112162,2016-03-09T10:16:36.389Z,"3km S of Bombay Beach, CA",earthquake,1.44,2.84,,0,reviewed,ci,ci                                                                            
2009-03-24T12:58:59.080Z,33.3076667,-115.7426667,4.574,1.22,ml,33,62,0.04552,0.24,ci,ci14433608,2016-03-08T19:47:47.313Z,"5km S of Bombay Beach, CA",earthquake,0.4,0.59,0.114,33,reviewed,ci,ci                                                                  
2009-03-24T12:47:07.270Z,33.31,-115.7238333,4.373,1.04,ml,14,125,0.04323,0.25,ci,ci14433592,2016-03-09T07:28:26.665Z,"4km S of Bombay Beach, CA",earthquake,0.73,0.93,0.132,13,reviewed,ci,ci                                                                     
2009-03-24T12:26:59.860Z,33.3356667,-115.7055,7.083,1.17,ml,12,74,0.02873,0.21,ci,ci10112082,2016-03-09T13:22:05.847Z,"3km ESE of Bombay Beach, CA",earthquake,0.63,1.36,0.029,8,reviewed,ci,ci                                                                   
2009-03-24T12:19:08.000Z,33.3075,-115.7426667,5.191,1.7,ml,32,62,0.04568,0.25,ci,ci14433568,2016-03-09T15:11:42.154Z,"5km S of Bombay Beach, CA",earthquake,0.46,0.67,0.15,60,reviewed,ci,ci                                                                      
2009-03-24T12:17:56.240Z,33.3251667,-115.7035,4.568,0.5,mh,8,171,0.03701,0.04,ci,ci10110802,2016-03-09T08:52:45.382Z,"4km SE of Bombay Beach, CA",earthquake,1.27,0.45,,0,reviewed,ci,ci                                                                          
2009-03-24T12:17:00.940Z,33.3121667,-115.7373333,4.307,2.83,ml,51,37,0.04049,0.22,ci,ci14433560,2016-03-09T01:46:22.223Z,"4km S of Bombay Beach, CA",earthquake,0.24,0.4,0.118,206,reviewed,ci,ci                                                                 
2009-03-24T12:16:43.430Z,33.319,-115.7206667,3.523,1.85,ml,9,130,0.03515,0.11,ci,ci14433552,2016-03-09T08:52:44.201Z,"4km SSE of Bombay Beach, CA",earthquake,0.73,0.58,0.116,38,reviewed,ci,ci                                                                   
2009-03-24T12:15:06.910Z,33.3271667,-115.723,6.273,1.32,ml,0,70,0.0268,0.07,ci,ci14433544,2016-03-09T15:11:40.287Z,"3km SSE of Bombay Beach, CA",earthquake,0.48,1.07,0.144,44,reviewed,ci,ci                                                                     
2009-03-24T12:14:54.740Z,33.3305,-115.7155,5.288,0.98,ml,6,88,0.0266,0.07,ci,ci10110562,2016-03-09T17:06:11.637Z,"3km SE of Bombay Beach, CA",earthquake,0.63,1.35,0.115,10,reviewed,ci,ci                                                                        
2009-03-24T12:08:29.500Z,33.3065,-115.7411667,5.003,2.38,ml,60,31,0.04647,0.22,ci,ci14433528,2016-03-09T07:28:25.340Z,"5km S of Bombay Beach, CA",earthquake,0.23,0.43,0.146,111,reviewed,ci,ci                                                                   
2009-03-24T12:06:47.220Z,33.3103333,-115.7296667,4.553,1.51,ml,33,52,0.04228,0.23,ci,ci14433512,2016-03-09T06:00:04.045Z,"4km S of Bombay Beach, CA",earthquake,0.36,0.61,0.122,54,reviewed,ci,ci                                                                 
2009-03-24T12:04:01.920Z,33.3228333,-115.719,4.713,1.85,ml,28,39,0.03201,0.25,ci,ci14433504,2016-03-09T04:34:42.984Z,"3km SSE of Bombay Beach, CA",earthquake,0.46,0.48,0.137,44,reviewed,ci,ci                                                                   
2009-03-24T12:01:51.060Z,33.313,-115.7321667,4.503,2.57,ml,58,35,0.03952,0.23,ci,ci14433496,2016-03-09T00:20:48.138Z,"4km S of Bombay Beach, CA",earthquake,0.27,0.5,0.153,79,reviewed,ci,ci                                                                      
2009-03-24T11:59:08.370Z,33.311,-115.737,4.463,2.73,ml,53,33,0.04163,0.22,ci,ci14433488,2016-03-08T19:47:45.330Z,"4km S of Bombay Beach, CA",earthquake,0.27,0.46,0.104,7,reviewed,ci,ci                                                                          
2009-03-24T11:58:25.100Z,33.3185,-115.7238333,4.273,2.3,mh,14,69,0.03493,0.11,ci,ci14433472,2016-03-09T04:34:41.086Z,"4km SSE of Bombay Beach, CA",earthquake,0.52,0.77,,0,reviewed,ci,ci                                                                         
2009-03-24T11:55:43.930Z,33.3171667,-115.7281667,6.003,4.77,ml,77,37,0.03561,0.26,ci,ci14433456,2020-05-02T02:03:06.468Z,"4km S of Bombay Beach, CA",earthquake,0.28,1.34,0.127,346,reviewed,ci,ci                                                                
2009-03-23T12:45:20.390Z,33.3165,-115.7345,5.613,1.42,ml,28,64,0.03604,0.23,ci,ci14433160,2016-03-08T19:47:39.864Z,"4km S of Bombay Beach, CA",earthquake,0.38,1.15,0.122,47,reviewed,ci,ci                                                                       
2009-03-23T12:22:37.570Z,33.3123333,-115.736,4.723,2.19,ml,57,34,0.04024,0.28,ci,ci14433152,2016-03-09T11:39:22.052Z,"4km S of Bombay Beach, CA",earthquake,0.27,0.5,0.133,89,reviewed,ci,ci                                                                      
2009-03-23T08:10:45.780Z,33.3121667,-115.7313333,7.003,1.23,ml,16,57,0.04038,0.24,ci,ci14433120,2016-03-09T01:46:17.259Z,"4km S of Bombay Beach, CA",earthquake,0.54,1.85,0.046,14,reviewed,ci,ci                                                                 
2009-03-23T08:06:50.700Z,33.3195,-115.7255,6.223,1.7,mh,6,120,0.03366,0.06,ci,ci10110482,2016-03-09T17:06:04.901Z,"4km SSE of Bombay Beach, CA",earthquake,0.51,1.52,,0,reviewed,ci,ci                                                                            
2009-03-23T08:06:33.820Z,33.3111667,-115.7393333,4.723,2.89,ml,70,33,0.04165,0.25,ci,ci14433112,2016-03-08T18:04:54.725Z,"4km S of Bombay Beach, CA",earthquake,0.21,0.41,0.173,232,reviewed,ci,ci                                                                
2009-03-23T08:06:00.670Z,33.331,-115.7426667,8.857,0.5,mh,6,173,0.02296,0.05,ci,ci14433104,2016-03-08T18:04:52.198Z,"2km SSW of Bombay Beach, CA",earthquake,1.38,1.72,,0,reviewed,ci,ci                                                                          
2009-03-23T08:03:16.330Z,33.3133333,-115.737,4.893,2.32,ml,60,34,0.03931,0.26,ci,ci14433096,2016-03-09T07:28:17.164Z,"4km S of Bombay Beach, CA",earthquake,0.26,0.46,0.164,111,reviewed,ci,ci                                                                    
2009-03-22T21:53:07.000Z,33.3166667,-115.7326667,4.763,2.05,ml,41,39,0.03586,0.28,ci,ci14433000,2016-03-09T01:46:15.089Z,"4km S of Bombay Beach, CA",earthquake,0.34,0.56,0.12,63,reviewed,ci,ci                                                                  
2009-03-22T21:21:34.520Z,33.3126667,-115.7365,4.933,2.19,ml,35,63,0.03994,0.23,ci,ci14432984,2016-03-09T11:39:20.482Z,"4km S of Bombay Beach, CA",earthquake,0.33,0.54,0.142,76,reviewed,ci,ci                                                                    
2009-03-22T19:13:47.190Z,33.3173333,-115.7328333,5.773,1.51,ml,17,56,0.03519,0.16,ci,ci14432976,2016-03-09T07:28:15.558Z,"4km S of Bombay Beach, CA",earthquake,0.37,1.01,0.106,22,reviewed,ci,ci                                                                 
2009-03-22T14:30:10.320Z,33.3138333,-115.7358333,4.763,2.16,ml,47,39,0.03874,0.24,ci,ci14432904,2016-03-08T22:55:17.840Z,"4km S of Bombay Beach, CA",earthquake,0.26,0.41,0.158,107,reviewed,ci,ci                                                                
2009-03-22T07:32:36.450Z,33.3225,-115.7255,5.243,1.23,ml,26,64,0.03073,0.25,ci,ci14432832,2016-03-09T13:21:58.389Z,"3km SSE of Bombay Beach, CA",earthquake,0.45,0.49,0.117,34,reviewed,ci,ci                                                                     
2009-03-22T05:59:49.860Z,33.3101667,-115.7346667,4.571,1.34,ml,18,65,0.04236,0.23,ci,ci10110246,2016-03-09T03:10:38.911Z,"4km S of Bombay Beach, CA",earthquake,0.45,0.64,0.097,10,reviewed,ci,ci                                                                 
2009-03-22T05:59:20.340Z,33.312,-115.734,4.591,1.41,ml,14,126,0.04052,0.23,ci,ci10110242,2016-03-09T01:46:10.557Z,"4km S of Bombay Beach, CA",earthquake,0.5,0.55,0.1,29,reviewed,ci,ci                                                                           
2009-03-22T05:58:46.740Z,33.308,-115.7255,4.186,1.53,ml,20,120,0.04497,0.22,ci,ci14432824,2016-03-08T19:47:36.267Z,"5km S of Bombay Beach, CA",earthquake,0.47,0.59,0.152,63,reviewed,ci,ci                                                                       
2009-03-22T05:51:32.210Z,33.3118333,-115.735,4.463,2.45,ml,61,34,0.0407,0.22,ci,ci14432816,2016-03-09T03:10:37.243Z,"4km S of Bombay Beach, CA",earthquake,0.2,0.39,0.124,137,reviewed,ci,ci                                                                      
2009-03-22T05:50:22.260Z,33.311,-115.7321667,4.683,1.52,ml,31,40,0.04152,0.21,ci,ci14432800,2016-03-08T21:27:22.127Z,"4km S of Bombay Beach, CA",earthquake,0.32,0.47,0.123,59,reviewed,ci,ci                                                                     
2009-03-22T05:04:30.750Z,33.3163333,-115.7321667,5.053,1.75,ml,45,65,0.0362,0.26,ci,ci14432784,2016-03-09T13:21:56.846Z,"4km S of Bombay Beach, CA",earthquake,0.32,0.47,0.135,77,reviewed,ci,ci                                                                  
2009-03-21T23:46:12.630Z,33.3166667,-115.734,5.853,1.87,ml,44,38,0.03586,0.23,ci,ci14432712,2016-03-09T07:28:12.833Z,"4km S of Bombay Beach, CA",earthquake,0.31,1.19,0.188,76,reviewed,ci,ci                                                                     
2009-03-21T21:56:31.180Z,33.3,-115.7,4.039,0.6,mh,4,179,0.05941,0.23,ci,ci10113282,2016-03-08T21:27:19.315Z,"6km SSE of Bombay Beach, CA",earthquake,3.48,31.61,,0,reviewed,ci,ci                                                                                 
2009-03-21T21:02:06.800Z,33.3258333,-115.7233333,6.121,1.56,ml,13,70,0.02798,0.1,ci,ci14432616,2016-03-09T00:20:37.289Z,"3km SSE of Bombay Beach, CA",earthquake,0.36,0.89,0.081,19,reviewed,ci,ci                                                                
2009-03-21T21:01:33.730Z,33.315,-115.7288333,4.783,2.29,ml,53,36,0.0377,0.24,ci,ci14432608,2016-03-09T10:16:25.417Z,"4km S of Bombay Beach, CA",earthquake,0.22,0.37,0.131,110,reviewed,ci,ci                                                                     
2009-03-21T20:52:31.270Z,33.3138333,-115.7273333,7.223,1.45,ml,34,45,0.039,0.26,ci,ci14432600,2016-03-09T17:05:58.773Z,"4km S of Bombay Beach, CA",earthquake,0.35,1.27,0.146,56,reviewed,ci,ci                                                                   
2009-03-21T20:47:46.300Z,33.3243333,-115.6986667,1.961,1,mh,6,167,0.04042,0.12,ci,ci10110346,2016-03-08T22:55:14.135Z,"4km SE of Bombay Beach, CA",earthquake,0.71,1.09,,0,reviewed,ci,ci                                                                         
2009-03-21T20:47:09.800Z,33.3163333,-115.724,5.061,2.11,ml,42,65,0.03701,0.25,ci,ci14432584,2016-03-08T21:27:15.301Z,"4km SSE of Bombay Beach, CA",earthquake,0.35,0.61,0.169,82,reviewed,ci,ci                                                                   
2009-03-21T20:47:08.450Z,33.328,-115.7236667,5.003,1.3,mh,12,70,0.02583,0.22,ci,ci10110338,2016-03-09T04:34:27.398Z,"3km SSE of Bombay Beach, CA",earthquake,0.68,0.68,,0,reviewed,ci,ci                                                                          
2009-03-21T20:44:26.780Z,33.3351667,-115.7208333,7.973,0.8,mh,7,124,0.02027,0.11,ci,ci10110354,2016-03-09T01:46:07.860Z,"2km SE of Bombay Beach, CA",earthquake,0.95,2.32,,0,reviewed,ci,ci                                                                       
2009-03-21T20:44:06.820Z,33.3246667,-115.7223333,6.643,0.8,mh,10,90,0.02934,0.2,ci,ci14432592,2016-03-09T01:46:06.227Z,"3km SSE of Bombay Beach, CA",earthquake,0.71,1.67,,0,reviewed,ci,ci                                                                       
2009-03-21T20:40:06.200Z,33.3128333,-115.7335,4.713,3.11,ml,70,34,0.03968,0.22,ci,ci14432576,2016-03-09T01:46:04.936Z,"4km S of Bombay Beach, CA",earthquake,0.23,0.42,0.138,277,reviewed,ci,ci                                                                   
2009-03-21T20:38:06.890Z,33.3203333,-115.7205,4.593,1,mh,12,64,0.03392,0.12,ci,ci14432560,2016-03-09T01:46:02.198Z,"4km SSE of Bombay Beach, CA",earthquake,0.39,0.46,,0,reviewed,ci,ci                                                                           
2009-03-21T20:37:08.540Z,33.3246667,-115.7151667,3.923,1.61,ml,15,74,0.03172,0.16,ci,ci10110362,2016-03-09T07:28:09.691Z,"3km SSE of Bombay Beach, CA",earthquake,0.35,0.51,0.172,61,reviewed,ci,ci                                                               
2009-03-21T20:35:48.660Z,33.3158333,-115.732,4.373,2.29,ml,48,36,0.0367,0.21,ci,ci14432544,2016-03-09T01:46:00.828Z,"4km S of Bombay Beach, CA",earthquake,0.23,0.43,0.144,98,reviewed,ci,ci                                                                      
2009-03-21T20:35:44.690Z,33.3205,-115.7136667,4.773,0.5,mh,10,74,0.03599,0.15,ci,ci10110358,2016-03-09T05:59:53.285Z,"4km SSE of Bombay Beach, CA",earthquake,0.68,0.54,,0,reviewed,ci,ci                                                                         
2009-03-21T20:26:25.380Z,33.321,-115.7223333,5.233,1.24,ml,11,70,0.03283,0.18,ci,ci10110402,2016-03-09T10:16:23.281Z,"3km SSE of Bombay Beach, CA",earthquake,0.85,0.8,0.163,6,reviewed,ci,ci                                                                     
2009-03-21T20:25:18.210Z,33.316,-115.7233333,5.033,1.91,ml,41,50,0.03745,0.24,ci,ci14432512,2016-03-09T10:16:22.101Z,"4km SSE of Bombay Beach, CA",earthquake,0.35,0.48,0.11,72,reviewed,ci,ci                                                                    
2009-03-21T20:25:14.130Z,33.3173333,-115.7125,7.736,0.5,mh,11,171,0.03925,0.13,ci,ci10110406,2016-03-08T21:27:13.800Z,"4km SSE of Bombay Beach, CA",earthquake,0.71,1.54,,0,reviewed,ci,ci                                                                        
2009-03-21T20:22:15.870Z,33.3251667,-115.7033333,5.313,1.39,ml,14,112,0.03711,0.31,ci,ci14432504,2016-03-08T22:55:12.896Z,"4km SE of Bombay Beach, CA",earthquake,0.77,0.96,0.11,22,reviewed,ci,ci                                                                
2009-03-21T20:17:03.260Z,33.3155,-115.7323333,4.753,3.33,ml,71,36,0.03703,0.24,ci,ci14432496,2016-03-09T17:05:56.843Z,"4km S of Bombay Beach, CA",earthquake,0.25,0.41,0.126,307,reviewed,ci,ci                                                                   
2009-03-21T20:16:19.050Z,33.3135,-115.7335,5.003,2.8,ml,66,35,0.03902,0.22,ci,ci14432488,2016-03-09T08:52:37.433Z,"4km S of Bombay Beach, CA",earthquake,0.25,0.43,0.127,95,reviewed,ci,ci                                                                        
2009-03-21T20:13:54.150Z,33.3138333,-115.7311667,4.371,2.25,ml,27,53,0.03872,0.23,ci,ci14432472,2016-03-09T15:11:35.017Z,"4km S of Bombay Beach, CA",earthquake,0.37,0.64,0.108,21,reviewed,ci,ci                                                                 
2009-03-21T20:13:29.880Z,33.3396667,-115.722,9.181,2.18,ml,25,62,0.01599,0.32,ci,ci14432464,2016-03-09T00:20:35.932Z,"2km SE of Bombay Beach, CA",earthquake,0.59,1.62,0.072,38,reviewed,ci,ci                                                                    
2009-03-21T20:12:18.960Z,33.3135,-115.7295,4.763,3.07,ml,71,35,0.03914,0.25,ci,ci14432456,2016-03-09T15:11:33.138Z,"4km S of Bombay Beach, CA",earthquake,0.23,0.42,0.139,198,reviewed,ci,ci                                                                      
2009-03-21T15:05:15.210Z,33.3171667,-115.7318333,4.763,2.32,ml,59,36,0.03538,0.21,ci,ci14432368,2016-03-09T01:45:57.026Z,"4km S of Bombay Beach, CA",earthquake,0.21,0.36,0.161,124,reviewed,ci,ci                                                                
2009-03-21T12:41:53.040Z,33.3201667,-115.7246667,5.503,1.79,ml,49,37,0.03315,0.22,ci,ci14432328,2016-03-09T11:39:07.510Z,"3km SSE of Bombay Beach, CA",earthquake,0.23,0.36,0.154,72,reviewed,ci,ci                                                               
